deal_id,created_date,closed_date,sales_rep_id,industry,region,product_type,lead_source,deal_stage,deal_amount,sales_cycle_days,outcome,won,created_quarter,closed_quarter,closed_month,segment_key,hist_wr_component,deal_size_bucket,expected_cycle,velocity_score,rep_component,source_component,pipeline_quality_score,segment_key_velocity,expected_cycle_days,deal_velocity_index,rep_efficiency_ratio,lead_source_roi,segment_attractiveness_index,pipeline_decay_rate,industry_complexity,product_complexity,region_complexity,deal_complexity_score
D00073,2023-12-25,2024-02-21,rep_20,FinTech,India,Enterprise,Partner,Qualified,16847,58,Lost,0,2023Q4,2024Q1,2024-02,FinTech_Enterprise_India,20.0,"(10000, 30000]",64.0,30.0,9.391304347826088,4.395161290322581,63.8,FinTech_Enterprise,64.0,1.1,0.5,183.0,2652.0,52.8,17.086215382317068,20,10.0,53.1
D00074,2023-11-06,2023-12-15,rep_25,EdTech,North America,Core,Referral,Qualified,95392,39,Won,1,2023Q4,2023Q4,2023-12,EdTech_Core_North America,18.795180722891565,"(60000, 100000]",65.0,30.0,9.073170731707318,4.552715654952077,62.4,EdTech_Core,61.0,1.56,0.485,186.0,2839.0,54.8,0.0,10,8.401846675330317,56.5
D00075,2023-09-23,2023-12-22,rep_3,Ecommerce,APAC,Pro,Partner,Negotiation,10973,90,Won,1,2023Q3,2023Q4,2023-12,Ecommerce_Pro_APAC,16.88888888888889,"(10000, 30000]",64.0,21.333333333333336,9.444444444444445,4.395161290322581,52.1,Ecommerce_Pro,64.0,0.71,0.496,183.0,3097.0,54.8,17.931602896560435,15,0.0,36.6
D00076,2023-06-14,2023-09-14,rep_10,Ecommerce,North America,Pro,Inbound,Negotiation,73955,92,Won,1,2023Q2,2023Q3,2023-09,Ecommerce_Pro_North America,17.4468085106383,"(60000, 100000]",65.0,21.195652173913043,8.481675392670157,4.603803486529319,51.7,Ecommerce_Pro,64.0,0.7,0.398,195.0,3119.0,53.3,17.931602896560435,15,8.401846675330317,70.7
D00077,2023-06-11,2023-07-20,rep_15,Ecommerce,North America,Core,Partner,Closed,20150,39,Won,1,2023Q2,2023Q3,2023-07,Ecommerce_Core_North America,17.97752808988764,"(10000, 30000]",64.0,30.0,8.914285714285715,4.395161290322581,61.3,Ecommerce_Core,63.5,1.63,0.415,183.0,3119.0,53.7,17.931602896560435,10,8.401846675330317,43.7
D00078,2023-11-15,2024-02-26,rep_5,EdTech,India,Enterprise,Referral,Closed,8845,103,Lost,0,2023Q4,2024Q1,2024-02,EdTech_Enterprise_India,18.75,"(0, 10000]",64.0,18.640776699029125,9.154228855721394,4.552715654952077,51.1,EdTech_Enterprise,60.0,0.58,0.447,186.0,3157.0,52.8,0.0,20,10.0,32.8
D00079,2023-03-04,2023-03-14,rep_1,SaaS,India,Core,Outbound,Closed,11920,10,Lost,0,2023Q1,2023Q1,2023-03,SaaS_Core_India,17.5,"(10000, 30000]",64.0,30.0,9.09952606635071,4.550561797752809,61.2,SaaS_Core,60.0,6.0,0.466,182.0,3293.0,47.9,30.0,10,10.0,54.0
D00080,2024-03-06,2024-03-27,rep_17,EdTech,India,Pro,Referral,Proposal,18612,21,Lost,0,2024Q1,2024Q1,2024-03,EdTech_Pro_India,17.551020408163264,"(10000, 30000]",64.0,30.0,8.914285714285715,4.552715654952077,61.0,EdTech_Pro,64.0,3.05,0.447,186.0,3157.0,51.3,0.0,15,10.0,31.8
D00081,2023-05-05,2023-07-09,rep_3,EdTech,India,Pro,Partner,Demo,98561,65,Lost,0,2023Q2,2023Q3,2023-07,EdTech_Pro_India,17.551020408163264,"(60000, 100000]",65.0,30.0,9.444444444444445,4.395161290322581,61.4,EdTech_Pro,64.0,0.98,0.496,183.0,3157.0,53.7,0.0,15,10.0,64.4
D00082,2024-02-25,2024-03-03,rep_5,Ecommerce,India,Pro,Partner,Negotiation,96011,7,Won,1,2024Q1,2024Q1,2024-03,Ecommerce_Pro_India,21.951219512195124,"(60000, 100000]",65.0,30.0,9.154228855721394,4.395161290322581,65.5,Ecommerce_Pro,64.0,9.14,0.447,183.0,2978.0,51.3,17.931602896560435,15,10.0,81.3
D00083,2023-10-10,2024-01-22,rep_19,Ecommerce,Europe,Pro,Inbound,Demo,44727,104,Lost,0,2023Q4,2024Q1,2024-01,Ecommerce_Pro_Europe,17.204301075268816,"(30000, 60000]",64.0,18.461538461538463,9.591836734693878,4.603803486529319,49.9,Ecommerce_Pro,64.0,0.62,0.501,195.0,2979.0,51.6,17.931602896560435,15,4.694411627571434,55.1
D00084,2023-06-12,2023-09-22,rep_5,SaaS,APAC,Core,Referral,Qualified,14325,102,Lost,0,2023Q2,2023Q3,2023-09,SaaS_Core_APAC,14.814814814814813,"(10000, 30000]",64.0,18.823529411764707,9.154228855721394,4.552715654952077,47.3,SaaS_Core,60.0,0.59,0.447,186.0,3092.0,53.3,30.0,10,0.0,45.0
D00085,2023-02-21,2023-05-06,rep_3,Ecommerce,APAC,Pro,Referral,Demo,19836,74,Lost,0,2023Q1,2023Q2,2023-05,Ecommerce_Pro_APAC,16.88888888888889,"(10000, 30000]",64.0,25.945945945945947,9.444444444444445,4.552715654952077,56.8,Ecommerce_Pro,64.0,0.86,0.496,186.0,3097.0,52.4,17.931602896560435,15,0.0,40.2
D00086,2023-11-29,2023-12-16,rep_18,FinTech,North America,Core,Partner,Negotiation,16742,17,Lost,0,2023Q4,2023Q4,2023-12,FinTech_Core_North America,18.974358974358974,"(10000, 30000]",64.0,30.0,8.172043010752688,4.395161290322581,61.5,FinTech_Core,66.0,3.88,0.43,183.0,3073.0,54.8,17.086215382317068,10,8.401846675330317,41.5
D00087,2023-04-27,2023-08-07,rep_23,EdTech,North America,Core,Partner,Demo,18383,102,Won,1,2023Q2,2023Q3,2023-08,EdTech_Core_North America,18.795180722891565,"(10000, 30000]",64.0,18.823529411764707,8.91304347826087,4.395161290322581,50.9,EdTech_Core,61.0,0.6,0.433,183.0,2839.0,55.1,0.0,10,8.401846675330317,25.1
D00088,2024-02-12,2024-02-26,rep_14,SaaS,Europe,Core,Outbound,Closed,5070,14,Won,1,2024Q1,2024Q1,2024-02,SaaS_Core_Europe,20.210526315789473,"(0, 10000]",64.0,30.0,8.792270531400966,4.550561797752809,63.6,SaaS_Core,60.0,4.29,0.487,182.0,2512.0,52.8,30.0,10,4.694411627571434,45.9
D00089,2023-02-10,2023-05-06,rep_5,HealthTech,India,Enterprise,Partner,Closed,19192,85,Lost,0,2023Q1,2023Q2,2023-05,HealthTech_Enterprise_India,15.918367346938776,"(10000, 30000]",64.0,22.588235294117645,9.154228855721394,4.395161290322581,52.1,HealthTech_Enterprise,63.0,0.74,0.447,183.0,3053.0,52.4,10.118359441968632,20,10.0,47.1
D00090,2023-08-24,2023-10-02,rep_15,EdTech,APAC,Enterprise,Referral,Qualified,5811,39,Lost,0,2023Q3,2023Q4,2023-10,EdTech_Enterprise_APAC,15.064935064935066,"(0, 10000]",64.0,30.0,8.914285714285715,4.552715654952077,58.5,EdTech_Enterprise,60.0,1.54,0.415,186.0,2518.0,49.4,0.0,20,0.0,21.6
D00091,2023-12-20,2024-01-28,rep_8,Ecommerce,APAC,Enterprise,Partner,Qualified,11263,39,Lost,0,2023Q4,2024Q1,2024-01,Ecommerce_Enterprise_APAC,16.363636363636363,"(10000, 30000]",64.0,30.0,9.62566844919786,4.395161290322581,60.4,Ecommerce_Enterprise,66.0,1.69,0.484,183.0,3097.0,51.6,17.931602896560435,20,0.0,41.7
D00092,2023-12-25,2024-02-07,rep_22,FinTech,India,Pro,Outbound,Closed,7392,44,Won,1,2023Q4,2024Q1,2024-02,FinTech_Pro_India,18.144329896907216,"(0, 10000]",64.0,30.0,8.018867924528303,4.550561797752809,60.7,FinTech_Pro,66.0,1.5,0.424,182.0,2652.0,52.8,17.086215382317068,15,10.0,44.3
D00093,2023-11-07,2024-02-24,rep_21,FinTech,North America,Pro,Referral,Demo,52850,109,Won,1,2023Q4,2024Q1,2024-02,FinTech_Pro_North America,20.253164556962027,"(30000, 60000]",64.0,17.61467889908257,10.192307692307692,4.552715654952077,52.6,FinTech_Pro,66.0,0.61,0.558,186.0,3073.0,52.8,17.086215382317068,15,8.401846675330317,61.2
D00094,2023-01-18,2023-04-09,rep_6,HealthTech,Europe,Enterprise,Partner,Negotiation,9476,81,Won,1,2023Q1,2023Q2,2023-04,HealthTech_Enterprise_Europe,20.48780487804878,"(0, 10000]",64.0,23.703703703703702,8.557213930348258,4.395161290322581,57.1,HealthTech_Enterprise,63.0,0.78,0.371,183.0,2708.0,59.6,10.118359441968632,20,4.694411627571434,37.9
D00095,2023-09-29,2023-12-09,rep_4,Ecommerce,North America,Core,Outbound,Proposal,12210,71,Lost,0,2023Q3,2023Q4,2023-12,Ecommerce_Core_North America,17.97752808988764,"(10000, 30000]",64.0,27.04225352112676,9.16256157635468,4.550561797752809,58.7,Ecommerce_Core,63.5,0.89,0.471,182.0,3119.0,54.8,17.931602896560435,10,8.401846675330317,40.5
D00096,2024-03-16,2024-06-17,rep_1,EdTech,North America,Pro,Partner,Negotiation,5255,93,Lost,0,2024Q1,2024Q2,2024-06,EdTech_Pro_North America,15.89041095890411,"(0, 10000]",64.0,20.645161290322584,9.09952606635071,4.395161290322581,50.0,EdTech_Pro,64.0,0.69,0.466,183.0,2839.0,51.9,0.0,15,8.401846675330317,24.7
D00097,2023-12-11,2024-03-22,rep_16,FinTech,APAC,Enterprise,Outbound,Demo,6788,102,Lost,0,2023Q4,2024Q1,2024-03,FinTech_Enterprise_APAC,18.876404494382022,"(0, 10000]",64.0,18.823529411764707,9.417040358744394,4.550561797752809,51.7,FinTech_Enterprise,64.0,0.63,0.5,182.0,3115.0,51.3,17.086215382317068,20,0.0,39.0
D00098,2023-11-28,2023-12-13,rep_4,HealthTech,North America,Core,Partner,Negotiation,59608,15,Lost,0,2023Q4,2023Q4,2023-12,HealthTech_Core_North America,18.313253012048193,"(30000, 60000]",64.0,30.0,9.16256157635468,4.395161290322581,61.9,HealthTech_Core,65.0,4.33,0.471,183.0,2425.0,54.8,10.118359441968632,10,8.401846675330317,52.0
D00099,2023-09-10,2023-10-01,rep_22,SaaS,India,Enterprise,Outbound,Proposal,10222,21,Won,1,2023Q3,2023Q4,2023-10,SaaS_Enterprise_India,18.352941176470587,"(10000, 30000]",64.0,30.0,8.018867924528303,4.550561797752809,60.9,SaaS_Enterprise,69.0,3.29,0.424,182.0,3293.0,49.4,30.0,20,10.0,63.4
D00100,2023-08-01,2023-10-30,rep_23,EdTech,Europe,Pro,Referral,Qualified,18086,90,Won,1,2023Q3,2023Q4,2023-10,EdTech_Pro_Europe,15.609756097560975,"(10000, 30000]",64.0,21.333333333333336,8.91304347826087,4.552715654952077,50.4,EdTech_Pro,64.0,0.71,0.433,186.0,3558.0,49.4,0.0,15,4.694411627571434,26.3
D00101,2023-05-01,2023-08-25,rep_2,Ecommerce,APAC,Core,Inbound,Proposal,91364,116,Won,1,2023Q2,2023Q3,2023-08,Ecommerce_Core_APAC,20.210526315789473,"(60000, 100000]",65.0,16.810344827586206,9.230769230769232,4.603803486529319,50.9,Ecommerce_Core,63.5,0.55,0.498,195.0,3097.0,55.1,17.931602896560435,10,0.0,64.4
D00102,2024-03-10,2024-06-30,rep_11,HealthTech,Europe,Enterprise,Outbound,Qualified,7429,112,Lost,0,2024Q1,2024Q2,2024-06,HealthTech_Enterprise_Europe,20.48780487804878,"(0, 10000]",64.0,17.142857142857142,9.3,4.550561797752809,51.5,HealthTech_Enterprise,63.0,0.56,0.479,182.0,2708.0,51.9,10.118359441968632,20,4.694411627571434,37.0
D00103,2023-02-05,2023-05-29,rep_25,HealthTech,North America,Pro,Outbound,Proposal,3697,113,Lost,0,2023Q1,2023Q2,2023-05,HealthTech_Pro_North America,13.333333333333332,"(0, 10000]",64.0,16.991150442477874,9.073170731707318,4.550561797752809,43.9,HealthTech_Pro,63.0,0.56,0.485,182.0,2425.0,52.4,10.118359441968632,15,8.401846675330317,34.2
D00104,2023-03-08,2023-05-23,rep_12,HealthTech,APAC,Core,Outbound,Qualified,3429,76,Won,1,2023Q1,2023Q2,2023-05,HealthTech_Core_APAC,15.421686746987952,"(0, 10000]",64.0,25.263157894736842,9.666666666666666,4.550561797752809,54.9,HealthTech_Core,65.0,0.86,0.431,182.0,3001.0,52.4,10.118359441968632,10,0.0,20.7
D00105,2023-05-16,2023-05-29,rep_16,Ecommerce,APAC,Enterprise,Inbound,Qualified,34896,13,Won,1,2023Q2,2023Q2,2023-05,Ecommerce_Enterprise_APAC,16.363636363636363,"(30000, 60000]",64.0,30.0,9.417040358744394,4.603803486529319,60.4,Ecommerce_Enterprise,66.0,5.08,0.5,195.0,3097.0,52.4,17.931602896560435,20,0.0,51.4
D00106,2023-08-20,2023-10-30,rep_21,FinTech,North America,Pro,Referral,Negotiation,8710,71,Won,1,2023Q3,2023Q4,2023-10,FinTech_Pro_North America,20.253164556962027,"(0, 10000]",64.0,27.04225352112676,10.192307692307692,4.552715654952077,62.0,FinTech_Pro,66.0,0.93,0.558,186.0,3073.0,49.4,17.086215382317068,15,8.401846675330317,43.2
D00107,2023-08-07,2023-11-09,rep_20,HealthTech,North America,Core,Partner,Proposal,7835,94,Won,1,2023Q3,2023Q4,2023-11,HealthTech_Core_North America,18.313253012048193,"(0, 10000]",64.0,20.425531914893618,9.391304347826088,4.395161290322581,52.5,HealthTech_Core,65.0,0.69,0.5,183.0,2425.0,53.9,10.118359441968632,10,8.401846675330317,30.9
D00108,2023-11-16,2024-02-12,rep_10,Ecommerce,India,Core,Inbound,Closed,69925,88,Lost,0,2023Q4,2024Q1,2024-02,Ecommerce_Core_India,19.148936170212767,"(60000, 100000]",65.0,22.15909090909091,8.481675392670157,4.603803486529319,54.4,Ecommerce_Core,63.5,0.72,0.398,195.0,2978.0,52.8,17.931602896560435,10,10.0,65.7
D00109,2024-03-12,2024-06-10,rep_8,Ecommerce,APAC,Pro,Referral,Negotiation,19810,90,Lost,0,2024Q1,2024Q2,2024-06,Ecommerce_Pro_APAC,16.88888888888889,"(10000, 30000]",64.0,21.333333333333336,9.62566844919786,4.552715654952077,52.4,Ecommerce_Pro,64.0,0.71,0.484,186.0,3097.0,51.9,17.931602896560435,15,0.0,40.2
D00110,2023-08-01,2023-11-09,rep_22,Ecommerce,North America,Core,Inbound,Demo,13120,100,Won,1,2023Q3,2023Q4,2023-11,Ecommerce_Core_North America,17.97752808988764,"(10000, 30000]",64.0,19.2,8.018867924528303,4.603803486529319,49.8,Ecommerce_Core,63.5,0.64,0.424,195.0,3119.0,53.9,17.931602896560435,10,8.401846675330317,40.9
D00111,2023-02-17,2023-04-20,rep_18,SaaS,APAC,Enterprise,Inbound,Closed,5052,62,Won,1,2023Q1,2023Q2,2023-04,SaaS_Enterprise_APAC,19.753086419753085,"(0, 10000]",64.0,30.0,8.172043010752688,4.603803486529319,62.5,SaaS_Enterprise,69.0,1.11,0.43,195.0,3092.0,59.6,30.0,20,0.0,51.2
D00112,2023-07-30,2023-09-20,rep_10,EdTech,North America,Enterprise,Outbound,Closed,19813,52,Lost,0,2023Q3,2023Q3,2023-09,EdTech_Enterprise_North America,21.149425287356323,"(10000, 30000]",64.0,30.0,8.481675392670157,4.550561797752809,64.2,EdTech_Enterprise,60.0,1.15,0.398,182.0,2839.0,53.3,0.0,20,8.401846675330317,35.7
D00113,2023-03-21,2023-06-20,rep_25,EdTech,Europe,Pro,Inbound,Qualified,13736,91,Lost,0,2023Q1,2023Q2,2023-06,EdTech_Pro_Europe,15.609756097560975,"(10000, 30000]",64.0,21.098901098901102,9.073170731707318,4.603803486529319,50.4,EdTech_Pro,64.0,0.7,0.485,195.0,3558.0,56.1,0.0,15,4.694411627571434,24.5
D00114,2023-11-08,2024-02-07,rep_11,EdTech,North America,Core,Outbound,Proposal,8474,91,Lost,0,2023Q4,2024Q1,2024-02,EdTech_Core_North America,18.795180722891565,"(0, 10000]",64.0,21.098901098901102,9.3,4.550561797752809,53.7,EdTech_Core,61.0,0.67,0.479,182.0,2839.0,52.8,0.0,10,8.401846675330317,21.0
D00115,2023-10-17,2024-01-16,rep_7,Ecommerce,India,Pro,Partner,Closed,3162,91,Won,1,2023Q4,2024Q1,2024-01,Ecommerce_Pro_India,21.951219512195124,"(0, 10000]",64.0,21.098901098901102,8.333333333333334,4.395161290322581,55.8,Ecommerce_Pro,64.0,0.7,0.349,183.0,2978.0,51.6,17.931602896560435,15,10.0,43.4
D00116,2023-03-22,2023-05-15,rep_5,HealthTech,North America,Enterprise,Inbound,Qualified,4657,54,Won,1,2023Q1,2023Q2,2023-05,HealthTech_Enterprise_North America,18.5,"(0, 10000]",64.0,30.0,9.154228855721394,4.603803486529319,62.3,HealthTech_Enterprise,63.0,1.17,0.447,195.0,2425.0,52.4,10.118359441968632,20,8.401846675330317,39.6
D00117,2023-05-20,2023-07-22,rep_7,SaaS,North America,Pro,Referral,Proposal,17946,63,Lost,0,2023Q2,2023Q3,2023-07,SaaS_Pro_North America,17.647058823529413,"(10000, 30000]",64.0,30.0,8.333333333333334,4.552715654952077,60.5,SaaS_Pro,64.0,1.02,0.349,186.0,2840.0,53.7,30.0,15,8.401846675330317,59.9
D00118,2023-02-26,2023-04-10,rep_2,HealthTech,India,Enterprise,Inbound,Proposal,89066,43,Lost,0,2023Q1,2023Q2,2023-04,HealthTech_Enterprise_India,15.918367346938776,"(60000, 100000]",65.0,30.0,9.230769230769232,4.603803486529319,59.8,HealthTech_Enterprise,63.0,1.47,0.498,195.0,3053.0,59.6,10.118359441968632,20,10.0,75.7
D00119,2023-01-04,2023-02-06,rep_4,FinTech,India,Enterprise,Referral,Proposal,10248,33,Won,1,2023Q1,2023Q1,2023-02,FinTech_Enterprise_India,20.0,"(10000, 30000]",64.0,30.0,9.16256157635468,4.552715654952077,63.7,FinTech_Enterprise,64.0,1.94,0.471,186.0,2652.0,60.2,17.086215382317068,20,10.0,50.5
D00120,2023-03-31,2023-04-23,rep_3,Ecommerce,North America,Pro,Inbound,Proposal,85570,23,Won,1,2023Q1,2023Q2,2023-04,Ecommerce_Pro_North America,17.4468085106383,"(60000, 100000]",65.0,30.0,9.444444444444445,4.603803486529319,61.5,Ecommerce_Pro,64.0,2.78,0.496,195.0,3119.0,59.6,17.931602896560435,15,8.401846675330317,75.4
D00121,2023-08-24,2023-09-09,rep_10,FinTech,India,Core,Partner,Negotiation,15033,16,Lost,0,2023Q3,2023Q3,2023-09,FinTech_Core_India,19.746835443037977,"(10000, 30000]",64.0,30.0,8.481675392670157,4.395161290322581,62.6,FinTech_Core,66.0,4.12,0.398,183.0,2652.0,53.3,17.086215382317068,10,10.0,42.4
D00122,2023-03-29,2023-07-16,rep_4,HealthTech,India,Enterprise,Referral,Negotiation,5769,109,Lost,0,2023Q1,2023Q3,2023-07,HealthTech_Enterprise_India,15.918367346938776,"(0, 10000]",64.0,17.61467889908257,9.16256157635468,4.552715654952077,47.2,HealthTech_Enterprise,63.0,0.58,0.471,186.0,3053.0,53.7,10.118359441968632,20,10.0,41.7
D00123,2023-09-26,2023-10-13,rep_3,SaaS,North America,Enterprise,Outbound,Demo,13562,17,Won,1,2023Q3,2023Q4,2023-10,SaaS_Enterprise_North America,16.0,"(10000, 30000]",64.0,30.0,9.444444444444445,4.550561797752809,60.0,SaaS_Enterprise,69.0,4.06,0.496,182.0,2840.0,49.4,30.0,20,8.401846675330317,63.1
D00124,2024-02-02,2024-03-24,rep_9,HealthTech,Europe,Enterprise,Outbound,Demo,7287,51,Won,1,2024Q1,2024Q1,2024-03,HealthTech_Enterprise_Europe,20.48780487804878,"(0, 10000]",64.0,30.0,8.924731182795698,4.550561797752809,64.0,HealthTech_Enterprise,63.0,1.24,0.497,182.0,2708.0,51.3,10.118359441968632,20,4.694411627571434,37.0
D00125,2024-01-25,2024-05-08,rep_25,SaaS,India,Enterprise,Partner,Closed,18288,104,Lost,0,2024Q1,2024Q2,2024-05,SaaS_Enterprise_India,18.352941176470587,"(10000, 30000]",64.0,18.461538461538463,9.073170731707318,4.395161290322581,50.3,SaaS_Enterprise,69.0,0.66,0.485,183.0,3293.0,54.6,30.0,20,10.0,66.6
D00126,2024-03-18,2024-06-13,rep_9,SaaS,North America,Pro,Inbound,Proposal,9118,87,Won,1,2024Q1,2024Q2,2024-06,SaaS_Pro_North America,17.647058823529413,"(0, 10000]",64.0,22.06896551724138,8.924731182795698,4.603803486529319,53.2,SaaS_Pro,64.0,0.74,0.497,195.0,2840.0,51.9,30.0,15,8.401846675330317,56.3
D00127,2023-06-08,2023-08-13,rep_20,SaaS,India,Pro,Inbound,Qualified,2466,66,Lost,0,2023Q2,2023Q3,2023-08,SaaS_Pro_India,20.21978021978022,"(0, 10000]",64.0,29.090909090909093,9.391304347826088,4.603803486529319,63.3,SaaS_Pro,64.0,0.97,0.5,195.0,3293.0,55.1,30.0,15,10.0,55.2
D00128,2023-08-19,2023-12-07,rep_5,FinTech,India,Core,Partner,Closed,13267,110,Lost,0,2023Q3,2023Q4,2023-12,FinTech_Core_India,19.746835443037977,"(10000, 30000]",64.0,17.454545454545453,9.154228855721394,4.395161290322581,50.8,FinTech_Core,66.0,0.6,0.447,183.0,2652.0,54.8,17.086215382317068,10,10.0,41.7
D00129,2024-01-01,2024-01-18,rep_15,SaaS,Europe,Pro,Partner,Negotiation,52472,17,Lost,0,2024Q1,2024Q1,2024-01,SaaS_Pro_Europe,15.675675675675675,"(30000, 60000]",64.0,30.0,8.914285714285715,4.395161290322581,59.0,SaaS_Pro,64.0,3.76,0.415,183.0,2512.0,51.6,30.0,15,4.694411627571434,70.3
D00130,2023-05-25,2023-07-20,rep_3,EdTech,North America,Enterprise,Referral,Proposal,4771,56,Won,1,2023Q2,2023Q3,2023-07,EdTech_Enterprise_North America,21.149425287356323,"(0, 10000]",64.0,30.0,9.444444444444445,4.552715654952077,65.1,EdTech_Enterprise,60.0,1.07,0.496,186.0,2839.0,53.7,0.0,20,8.401846675330317,29.5
D00131,2023-05-26,2023-07-04,rep_19,HealthTech,APAC,Pro,Referral,Qualified,17874,39,Lost,0,2023Q2,2023Q3,2023-07,HealthTech_Pro_APAC,20.851063829787236,"(10000, 30000]",64.0,30.0,9.591836734693878,4.552715654952077,65.0,HealthTech_Pro,63.0,1.62,0.501,186.0,3001.0,53.7,10.118359441968632,15,0.0,31.6
D00132,2023-03-08,2023-05-30,rep_5,SaaS,North America,Enterprise,Referral,Proposal,13072,83,Lost,0,2023Q1,2023Q2,2023-05,SaaS_Enterprise_North America,16.0,"(10000, 30000]",64.0,23.132530120481928,9.154228855721394,4.552715654952077,52.8,SaaS_Enterprise,69.0,0.83,0.447,186.0,2840.0,52.4,30.0,20,8.401846675330317,62.9
D00133,2023-09-18,2023-11-10,rep_7,HealthTech,Europe,Core,Inbound,Negotiation,10953,53,Won,1,2023Q3,2023Q4,2023-11,HealthTech_Core_Europe,17.272727272727273,"(10000, 30000]",64.0,30.0,8.333333333333334,4.603803486529319,60.2,HealthTech_Core,65.0,1.23,0.349,195.0,2708.0,53.9,10.118359441968632,10,4.694411627571434,28.5
D00134,2023-06-01,2023-09-24,rep_25,SaaS,Europe,Enterprise,Referral,Proposal,6158,115,Lost,0,2023Q2,2023Q3,2023-09,SaaS_Enterprise_Europe,17.534246575342465,"(0, 10000]",64.0,16.695652173913043,9.073170731707318,4.552715654952077,47.9,SaaS_Enterprise,69.0,0.6,0.485,186.0,2512.0,53.3,30.0,20,4.694411627571434,56.4
D00135,2023-03-20,2023-04-16,rep_2,Ecommerce,APAC,Enterprise,Outbound,Negotiation,41697,27,Won,1,2023Q1,2023Q2,2023-04,Ecommerce_Enterprise_APAC,16.363636363636363,"(30000, 60000]",64.0,30.0,9.230769230769232,4.550561797752809,60.1,Ecommerce_Enterprise,66.0,2.44,0.498,182.0,3097.0,59.6,17.931602896560435,20,0.0,54.1
D00136,2023-08-16,2023-11-09,rep_16,HealthTech,APAC,Enterprise,Referral,Proposal,5677,85,Won,1,2023Q3,2023Q4,2023-11,HealthTech_Enterprise_APAC,17.073170731707318,"(0, 10000]",64.0,22.588235294117645,9.417040358744394,4.552715654952077,53.6,HealthTech_Enterprise,63.0,0.74,0.5,186.0,3001.0,53.9,10.118359441968632,20,0.0,31.6
D00137,2023-08-25,2023-12-08,rep_7,SaaS,Europe,Pro,Inbound,Demo,16239,105,Won,1,2023Q3,2023Q4,2023-12,SaaS_Pro_Europe,15.675675675675675,"(10000, 30000]",64.0,18.28571428571429,8.333333333333334,4.603803486529319,46.9,SaaS_Pro,64.0,0.61,0.349,195.0,2512.0,54.8,30.0,15,4.694411627571434,55.5
D00138,2023-11-25,2024-02-01,rep_3,HealthTech,APAC,Pro,Outbound,Proposal,6542,68,Lost,0,2023Q4,2024Q1,2024-02,HealthTech_Pro_APAC,20.851063829787236,"(0, 10000]",64.0,28.235294117647058,9.444444444444445,4.550561797752809,63.1,HealthTech_Pro,63.0,0.93,0.496,182.0,3001.0,52.8,10.118359441968632,15,0.0,27.0
D00139,2024-03-01,2024-05-02,rep_2,Ecommerce,APAC,Core,Referral,Negotiation,3818,62,Won,1,2024Q1,2024Q2,2024-05,Ecommerce_Core_APAC,20.210526315789473,"(0, 10000]",64.0,30.0,9.230769230769232,4.552715654952077,64.0,Ecommerce_Core,63.5,1.02,0.498,186.0,3097.0,54.6,17.931602896560435,10,0.0,28.7
D00140,2023-02-11,2023-04-06,rep_2,EdTech,India,Enterprise,Outbound,Demo,4610,54,Won,1,2023Q1,2023Q2,2023-04,EdTech_Enterprise_India,18.75,"(0, 10000]",64.0,30.0,9.230769230769232,4.550561797752809,62.5,EdTech_Enterprise,60.0,1.11,0.498,182.0,3157.0,59.6,0.0,20,10.0,31.1
D00141,2024-01-24,2024-04-30,rep_7,HealthTech,India,Core,Partner,Proposal,7040,97,Lost,0,2024Q1,2024Q2,2024-04,HealthTech_Core_India,18.426966292134832,"(0, 10000]",64.0,19.79381443298969,8.333333333333334,4.395161290322581,50.9,HealthTech_Core,65.0,0.67,0.349,183.0,3053.0,58.2,10.118359441968632,10,10.0,32.2
D00142,2023-05-02,2023-06-16,rep_16,SaaS,North America,Enterprise,Outbound,Qualified,3953,45,Won,1,2023Q2,2023Q2,2023-06,SaaS_Enterprise_North America,16.0,"(0, 10000]",64.0,30.0,9.417040358744394,4.550561797752809,60.0,SaaS_Enterprise,69.0,1.53,0.5,182.0,2840.0,56.1,30.0,20,8.401846675330317,59.2
D00143,2024-01-03,2024-01-28,rep_14,HealthTech,North America,Enterprise,Partner,Closed,2012,25,Won,1,2024Q1,2024Q1,2024-01,HealthTech_Enterprise_North America,18.5,"(0, 10000]",64.0,30.0,8.792270531400966,4.395161290322581,61.7,HealthTech_Enterprise,63.0,2.52,0.487,183.0,2425.0,51.6,10.118359441968632,20,8.401846675330317,38.5
D00144,2023-02-04,2023-04-19,rep_2,Ecommerce,APAC,Pro,Inbound,Negotiation,17079,74,Lost,0,2023Q1,2023Q2,2023-04,Ecommerce_Pro_APAC,16.88888888888889,"(10000, 30000]",64.0,25.945945945945947,9.230769230769232,4.603803486529319,56.7,Ecommerce_Pro,64.0,0.86,0.498,195.0,3097.0,59.6,17.931602896560435,15,0.0,39.1
D00145,2023-07-02,2023-10-17,rep_5,FinTech,APAC,Enterprise,Partner,Proposal,33587,107,Won,1,2023Q3,2023Q4,2023-10,FinTech_Enterprise_APAC,18.876404494382022,"(30000, 60000]",64.0,17.94392523364486,9.154228855721394,4.395161290322581,50.4,FinTech_Enterprise,64.0,0.6,0.447,183.0,3115.0,49.4,17.086215382317068,20,0.0,50.0
